y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,label,index
5,10,15,22,28,34,40,47,52,54,57,60,61,61,62,63,63,63,63,63,62,61,60,60,60,60,60,60,59,59,76,599
0,1,4,10,17,24,30,36,41,46,50,54,58,63,64,66,66,66,65,65,66,67,67,68,68,68,68,68,67,66,71,600
7,12,18,26,35,43,48,54,58,66,72,74,76,76,77,78,78,78,78,79,79,79,78,77,77,76,76,75,75,75,97,601
3,6,11,18,24,28,34,39,42,44,45,47,47,48,49,50,50,50,50,50,50,50,50,49,48,47,46,46,46,45,74,602
1,3,8,14,20,25,30,34,38,41,44,46,48,50,52,53,54,54,54,54,54,54,54,54,53,52,52,52,51,50,58,603
0,2,5,11,17,24,30,36,40,44,47,50,52,54,56,57,58,59,60,61,62,62,63,63,64,64,64,64,64,64,69,604
2,5,11,17,23,29,34,39,43,46,51,53,56,57,58,59,60,61,61,61,61,60,60,59,59,58,58,57,57,56,65,605
1,3,10,17,26,34,42,49,53,56,59,62,65,67,69,70,70,71,71,71,71,71,72,72,72,72,72,72,72,71,94,606
1,4,11,18,26,33,39,45,51,54,58,64,67,69,71,72,73,73,73,73,73,73,73,72,72,71,70,69,69,68,83,607
8,15,25,34,42,49,54,58,62,65,70,73,75,76,77,77,78,79,79,79,80,80,80,80,80,79,79,78,78,77,88,608
8,13,18,22,26,31,35,39,43,46,49,52,52,52,53,54,54,54,54,54,54,54,54,54,54,54,53,53,53,53,74,609
4,9,14,21,28,34,38,42,45,48,50,52,55,56,57,59,59,59,59,60,60,60,59,59,59,59,58,57,57,56,75,610
2,4,7,13,20,28,33,38,43,47,51,53,56,57,57,57,57,58,58,58,57,57,56,56,56,56,56,56,56,56,68,611
6,8,13,19,27,35,40,45,50,54,57,58,61,63,65,66,66,66,67,67,67,66,66,66,66,65,64,63,63,62,89,612
3,7,15,24,34,41,50,57,61,64,66,68,70,72,72,72,72,71,70,70,70,70,70,70,69,69,69,69,69,69,99,613
6,14,23,32,41,49,58,64,69,71,73,73,73,73,73,73,74,74,74,75,75,75,75,75,74,73,72,71,70,69,102,614
1,4,9,14,20,26,30,34,37,39,41,43,46,46,46,47,48,49,49,49,50,50,49,48,48,47,46,46,46,46,57,615
3,7,12,18,24,29,33,38,42,45,48,51,52,54,56,56,56,56,56,56,55,55,55,55,55,55,55,55,55,54,83,616
4,8,14,21,28,34,39,43,49,54,57,59,60,60,60,60,60,59,58,58,58,58,58,58,58,58,58,58,58,58,86,617
4,9,15,23,30,38,43,47,52,57,61,64,67,68,69,70,71,72,72,72,72,72,71,71,71,70,70,69,69,68,92,618
7,13,22,29,36,43,49,54,58,61,63,65,67,68,69,70,71,71,71,70,69,69,68,68,67,67,67,67,66,66,98,619
1,4,10,19,27,34,41,46,49,53,57,61,65,68,72,72,73,75,76,78,77,77,78,79,79,79,78,77,77,78,90,620
0,0,1,8,15,22,28,29,32,36,39,39,41,42,45,46,46,47,48,49,50,50,52,53,53,53,52,52,52,52,72,621
18,19,22,25,29,33,37,42,47,48,50,50,50,51,52,52,51,51,51,51,51,51,51,51,51,50,50,49,49,49,98,622
0,1,8,16,22,27,31,37,40,41,44,47,48,50,52,53,53,54,56,56,57,57,56,55,55,55,55,55,55,55,45,623
0,0,0,0,8,16,25,34,39,45,50,55,58,61,62,63,64,65,66,66,66,66,66,66,66,65,65,65,65,65,75,624
0,0,5,12,18,25,31,37,41,44,47,50,54,56,59,61,63,63,64,64,64,64,65,65,65,65,64,64,64,64,52,625
0,0,4,13,20,25,32,38,43,46,48,51,52,54,57,59,59,60,60,61,61,60,59,59,59,59,59,59,58,58,55,626
0,0,1,7,11,14,17,22,28,30,33,34,37,38,38,38,39,40,41,42,42,42,42,43,43,43,42,42,42,41,68,627
0,0,3,11,18,26,33,37,41,45,48,50,50,52,53,53,52,52,52,52,52,52,52,52,52,52,52,51,50,49,66,628
3,5,8,14,20,27,33,38,42,46,50,52,54,55,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,84,629
0,4,13,21,27,31,37,42,43,47,49,51,52,54,56,57,58,58,58,58,57,57,57,57,57,56,56,57,57,57,75,630
0,1,4,15,25,32,39,44,49,53,56,59,61,62,63,63,63,64,64,64,64,63,63,63,62,61,61,61,60,60,58,631
0,2,8,17,24,31,41,50,53,58,62,65,67,68,68,68,69,69,69,70,70,70,70,70,70,70,70,70,70,69,63,632
0,1,4,14,20,27,36,39,43,46,49,52,52,53,54,55,55,55,55,54,53,53,53,53,53,53,52,52,51,51,91,633
2,5,14,25,31,36,43,47,50,53,54,56,56,56,56,57,57,57,57,57,57,57,56,56,56,55,54,53,52,52,68,634
2,4,7,14,21,26,32,37,42,44,47,49,51,54,55,56,56,56,56,56,56,56,56,56,56,57,57,58,58,58,68,635
0,1,8,18,22,27,32,36,40,44,47,51,53,55,58,59,59,60,60,60,60,61,61,61,61,61,61,61,61,61,94,636
0,0,4,14,23,29,35,42,48,53,57,60,63,65,67,68,69,70,69,70,71,71,71,71,71,71,70,69,69,68,88,637
0,0,6,16,22,28,34,38,42,45,48,50,50,51,51,51,51,51,51,51,51,52,52,52,53,52,52,52,52,52,92,638
0,0,1,9,19,26,32,38,42,47,52,55,58,59,60,60,60,60,60,59,59,59,59,58,58,58,58,58,58,58,92,639
0,0,0,3,8,22,35,38,44,48,51,54,55,57,58,59,60,61,62,62,62,62,62,62,62,62,62,61,60,59,70,640
0,2,10,20,27,32,40,46,50,54,59,62,63,64,65,66,67,68,69,70,70,70,70,70,70,70,70,70,69,68,103,641
8,14,21,30,37,45,52,55,58,61,65,68,69,70,70,69,70,70,70,70,70,70,69,68,68,68,68,68,67,67,78,642
0,2,7,14,20,24,26,26,29,30,32,33,34,36,37,38,39,40,40,41,41,41,41,41,41,41,41,41,41,41,57,643
0,0,4,8,14,19,22,25,27,30,33,36,37,39,42,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,46,644
0,1,4,9,14,19,22,25,29,32,33,36,37,39,41,42,43,43,43,42,42,42,42,42,42,42,42,42,42,42,53,645
0,0,0,5,11,18,24,29,32,36,41,44,47,50,53,54,55,56,56,57,57,57,57,57,57,57,57,57,57,57,80,646
0,0,1,4,8,14,19,24,29,32,35,38,41,45,48,51,53,55,56,56,56,56,56,57,58,58,58,58,58,58,61,647
0,4,10,17,24,30,34,39,42,46,49,52,55,58,59,61,61,61,61,61,61,61,61,61,61,60,60,60,60,60,76,648
0,0,0,4,10,16,23,28,33,37,42,46,49,52,54,56,58,60,61,62,63,63,63,63,63,63,63,63,63,63,72,649
1,2,5,10,16,23,30,34,40,45,50,54,57,60,62,64,65,65,66,67,67,67,67,67,67,67,67,67,67,67,68,650
-1,1,7,14,21,28,34,40,45,51,56,59,62,64,66,67,68,69,70,70,70,70,70,70,70,70,70,70,70,69,68,651
0,2,16,26,29,33,37,40,45,48,51,53,54,55,57,58,58,58,58,58,58,58,57,57,57,57,56,56,56,56,74,652
0,3,10,17,22,29,33,36,38,41,43,45,47,49,50,51,53,55,56,56,57,57,57,57,57,57,57,57,56,55,72,653
1,3,17,27,33,39,43,48,53,56,58,60,61,62,61,61,62,62,62,61,61,61,60,59,59,59,59,59,59,58,88,654
4,8,12,20,30,38,44,48,51,55,57,60,64,67,67,68,68,69,69,70,70,70,69,68,68,68,67,66,66,65,68,655
0,0,6,15,25,34,42,47,52,57,62,66,69,72,73,74,76,76,76,78,78,79,79,79,78,78,77,77,77,76,87,656
0,0,7,17,26,35,42,47,54,60,66,71,75,78,78,80,81,82,82,82,82,82,82,82,81,80,80,79,78,77,77,657
0,0,4,12,19,25,33,39,42,45,48,51,53,53,54,56,56,56,56,57,58,59,58,57,56,56,56,56,55,54,63,658
13,18,25,33,38,43,47,51,55,58,59,60,60,59,59,58,58,57,57,57,57,57,56,56,56,55,55,54,53,53,83,659
4,12,21,27,31,36,41,47,51,55,58,58,60,61,61,61,61,61,61,61,60,61,61,60,59,59,58,57,56,55,66,660
0,2,8,18,30,37,42,47,51,54,58,61,64,65,66,66,67,66,66,67,66,66,66,66,66,66,66,65,64,64,77,661
1,4,10,22,29,38,41,44,49,52,55,56,59,62,62,64,66,66,67,67,67,68,68,68,68,68,68,68,67,67,75,662
0,6,13,21,29,37,44,49,54,59,63,66,69,72,75,76,76,77,77,76,76,75,74,73,73,72,71,71,71,70,78,663
6,9,14,20,25,30,33,36,39,41,43,44,46,47,48,47,46,45,44,43,42,41,40,39,38,38,38,37,37,36,84,664
0,1,4,11,18,23,28,32,36,40,43,45,46,47,47,47,46,45,45,45,44,44,44,44,44,44,44,43,42,41,63,665
2,6,10,15,21,26,30,34,37,41,44,46,48,51,53,53,53,53,53,53,53,53,53,52,51,50,49,48,48,47,52,666
1,3,8,13,19,25,30,35,38,40,43,46,48,50,52,53,53,53,53,53,53,53,53,52,51,50,49,48,47,46,58,667
1,2,6,12,18,25,32,38,41,44,48,51,53,56,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,67,668
0,3,6,12,18,23,28,34,40,44,51,55,61,64,65,66,65,64,63,62,62,62,62,62,62,62,62,61,61,60,80,669
0,3,8,17,25,32,39,45,50,54,58,62,64,65,66,67,67,67,67,67,67,67,67,67,67,67,66,66,65,64,83,670
2,5,10,17,26,33,38,42,47,50,53,57,62,65,66,67,68,69,69,69,69,69,69,69,69,68,67,66,65,65,84,671
1,5,11,18,23,28,32,36,39,42,44,45,46,47,47,47,47,47,47,47,47,47,46,45,44,43,42,41,40,40,78,672
2,5,11,18,26,30,34,39,42,45,47,49,50,51,51,51,50,50,49,49,49,48,47,46,44,44,43,42,42,42,63,673
4,7,12,18,23,30,35,39,42,44,46,47,49,49,49,49,49,49,49,49,49,49,49,49,48,47,46,45,44,43,56,674
0,3,7,13,20,27,33,38,42,44,46,49,50,51,52,52,53,54,54,54,54,54,53,53,53,53,53,52,51,51,62,675
1,4,9,16,25,32,39,44,48,51,53,57,60,62,63,64,64,64,64,64,64,64,64,64,64,63,63,63,62,62,67,676
1,3,6,14,21,27,33,38,42,47,51,54,57,58,59,60,61,62,63,64,64,64,64,64,64,64,64,64,63,62,86,677
0,2,5,13,19,24,31,37,42,46,50,53,55,57,58,59,59,59,60,61,61,61,61,60,60,60,60,60,59,58,68,678
5,10,16,23,30,35,40,42,44,46,47,48,49,48,47,47,47,47,46,46,46,46,46,45,45,44,44,44,44,44,73,679
2,6,13,18,22,29,34,39,42,45,47,48,49,49,49,49,49,50,50,50,50,50,50,50,49,48,48,47,46,46,62,680
0,2,6,12,19,25,32,37,42,46,49,52,54,55,55,55,55,55,55,55,55,55,55,55,55,54,54,54,53,52,81,681
2,4,9,15,23,30,36,40,43,47,49,51,53,55,56,57,57,58,58,58,58,58,58,58,57,57,57,56,55,54,68,682
1,4,8,15,22,30,36,41,45,48,52,55,58,61,62,63,63,63,64,64,64,64,64,64,64,64,64,63,63,62,67,683
1,5,10,16,25,34,42,48,54,60,64,67,67,69,70,71,71,70,70,70,69,69,69,69,69,69,69,69,68,68,98,684
3,7,12,19,25,29,32,35,38,39,40,41,41,41,42,42,42,41,41,40,40,39,38,37,36,35,34,33,32,31,60,685
1,5,10,17,23,29,34,38,40,42,45,46,47,48,49,50,50,49,49,49,48,48,48,48,48,48,48,47,47,46,67,686
6,9,14,19,23,28,32,36,40,43,46,49,51,52,52,52,52,53,53,53,53,53,53,52,52,52,51,51,51,51,75,687
2,6,14,20,26,32,37,40,44,48,52,55,58,59,61,62,62,63,64,64,64,64,64,64,63,62,62,61,60,60,81,688
0,6,14,24,32,39,46,54,60,63,66,68,69,69,69,69,69,69,69,70,70,70,69,68,68,67,67,66,66,65,98,689
11,16,22,29,36,41,45,49,54,57,59,62,65,67,67,67,67,67,67,67,67,67,67,67,66,65,64,64,64,64,101,690
10,14,19,23,28,31,35,37,39,40,41,42,43,44,44,44,44,44,43,42,42,42,42,41,40,39,38,37,37,36,67,691
1,5,9,15,22,28,33,37,40,43,44,46,46,47,48,49,49,48,48,48,49,49,49,48,48,48,48,48,48,48,68,692
0,2,5,10,16,23,29,34,38,41,44,48,50,50,50,51,52,52,52,52,52,52,52,52,52,52,51,51,50,49,67,693
6,11,18,25,31,38,43,48,52,54,56,58,58,59,60,61,61,61,61,61,61,61,61,61,61,60,60,60,60,60,84,694
0,1,4,11,18,26,32,38,43,48,51,53,56,58,59,60,60,60,60,60,60,60,60,60,60,60,60,60,59,59,76,695
0,3,7,14,22,32,40,46,51,55,58,61,63,64,65,65,65,65,66,67,68,68,68,67,67,66,66,66,66,65,76,696
9,16,24,35,45,51,56,61,65,68,70,72,73,74,76,76,77,78,79,79,80,79,79,78,78,78,78,78,78,78,104,697
7,11,16,22,27,31,34,36,39,41,42,43,44,45,45,45,45,45,44,44,43,43,42,42,42,42,41,41,41,41,83,698
0,2,6,12,18,24,30,35,37,40,42,45,46,47,48,49,50,50,50,50,50,50,50,50,49,49,49,49,49,48,61,699
2,5,10,18,25,33,38,43,46,49,51,52,53,54,54,54,55,55,55,55,55,54,53,52,52,51,50,49,49,48,73,700
5,9,14,20,27,33,38,40,43,45,48,51,53,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,74,701
1,5,11,19,27,33,39,41,45,47,50,52,55,56,57,57,57,58,58,59,59,59,59,59,59,59,59,59,58,58,79,702
3,9,16,22,30,36,41,43,47,51,54,57,59,60,61,62,62,63,64,65,65,65,65,65,64,64,63,63,63,63,71,703
4,7,15,24,32,38,42,47,52,55,58,61,65,67,68,69,69,69,69,69,69,69,69,69,69,69,68,68,67,67,87,704
0,2,6,11,19,24,28,32,34,38,40,42,42,43,43,44,44,44,44,44,44,44,43,42,41,41,40,40,40,40,68,705
2,5,11,18,25,29,35,40,44,47,50,50,50,51,51,51,51,51,51,51,51,51,51,51,51,51,50,49,49,48,83,706
0,5,10,17,23,29,34,38,42,46,48,50,52,54,55,56,56,56,56,56,56,56,56,55,55,54,54,53,52,51,73,707
1,5,9,16,22,27,32,38,42,47,50,52,54,56,57,58,59,59,59,59,58,57,57,56,56,55,55,54,53,52,64,708
1,6,12,19,25,32,37,41,45,48,51,54,56,58,60,61,62,62,63,63,63,63,63,63,63,62,62,61,61,60,88,709
1,7,15,24,32,38,43,48,52,57,61,64,67,69,70,71,71,71,70,70,69,69,69,70,69,69,69,69,68,67,95,710
4,7,12,17,23,27,31,33,35,38,41,43,44,45,45,45,45,45,45,45,45,45,45,44,44,43,42,42,41,41,74,711
2,4,9,15,19,23,28,34,38,41,43,45,47,48,49,50,51,51,51,51,51,51,51,51,51,51,51,51,51,50,67,712
3,5,10,18,24,28,33,38,42,45,48,50,53,54,56,57,58,59,59,59,59,59,59,59,59,59,59,58,57,56,68,713
0,1,6,13,21,28,36,44,49,52,55,57,60,61,62,62,62,62,62,63,64,64,64,63,62,61,61,61,60,59,92,714
0,3,8,15,20,25,33,40,43,48,51,55,57,58,59,59,60,60,61,62,62,61,61,61,61,61,60,60,59,59,89,715
0,7,16,25,33,40,46,51,56,60,64,67,70,70,70,69,69,69,69,70,70,70,69,69,68,68,67,67,66,66,88,716
5,10,15,19,25,29,33,36,40,42,44,45,46,48,48,48,48,48,48,48,48,48,48,48,48,48,48,47,46,45,78,717
0,2,6,12,18,22,27,33,38,41,44,46,49,51,52,53,54,54,55,56,56,56,56,56,56,55,54,53,52,51,71,718
1,5,9,16,22,28,33,38,41,44,47,50,52,53,55,55,56,56,56,56,56,56,56,56,56,56,55,54,53,52,65,719
2,7,12,17,24,29,33,36,39,42,45,48,52,53,56,57,58,59,59,59,59,59,59,59,59,59,59,59,59,59,76,720
1,5,9,17,24,29,34,38,42,46,49,53,56,57,59,60,61,61,61,61,61,61,61,61,60,59,58,58,57,57,65,721
1,4,10,16,22,28,36,42,46,50,54,57,59,62,63,64,65,65,65,65,65,65,65,65,65,64,64,63,62,61,67,722
3,8,15,22,29,35,40,45,51,54,56,59,62,65,67,68,68,68,68,68,68,68,68,68,69,68,68,68,68,66,68,723
1,5,14,23,31,37,43,48,54,58,63,66,69,71,73,74,74,75,75,75,75,75,74,74,74,73,72,71,71,70,78,724
4,8,14,19,23,28,34,37,39,41,43,43,44,44,44,44,43,43,43,43,43,43,43,43,43,43,42,41,40,39,62,725
1,3,6,13,17,23,27,31,34,38,40,41,43,44,46,46,47,48,49,49,49,49,49,48,47,46,45,45,45,45,60,726
1,4,7,14,19,24,30,35,40,42,43,46,47,49,51,53,54,55,56,56,56,55,55,55,55,55,55,54,54,54,57,727
3,7,13,18,24,30,33,37,41,44,46,48,50,51,53,53,54,55,55,55,54,54,53,53,52,52,51,51,50,49,52,728
0,3,8,16,22,28,34,39,44,48,50,55,56,57,59,59,60,60,61,61,61,61,61,61,60,60,59,59,58,58,70,729
2,8,16,22,27,34,38,43,45,51,54,58,60,61,62,63,63,62,62,62,62,62,62,62,62,62,61,61,60,60,83,730
1,5,11,18,26,32,38,42,47,50,54,58,62,64,67,67,68,69,68,68,68,69,69,69,68,68,68,68,68,67,71,731
1,4,8,14,21,28,35,40,46,50,54,58,62,64,67,69,72,73,74,75,74,75,75,75,75,75,75,74,73,72,86,732
3,7,11,17,23,28,31,33,35,38,40,41,42,43,43,42,42,42,42,42,42,42,41,40,39,39,38,38,37,36,64,733
5,8,13,19,24,29,33,35,36,38,39,41,42,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,57,734
2,6,11,16,22,27,33,37,41,43,45,45,48,48,50,49,50,49,50,50,50,50,50,50,50,50,48,49,48,48,62,735
2,5,7,13,18,24,29,34,37,42,45,47,49,51,53,54,55,55,55,55,55,54,54,54,53,52,51,50,49,48,62,736
6,9,13,18,26,32,36,41,44,48,51,54,58,60,61,61,61,62,62,62,62,62,62,61,61,60,59,58,58,57,77,737
1,2,4,9,15,21,28,34,40,45,50,54,57,60,62,62,63,63,64,63,63,63,63,63,62,62,61,61,60,60,78,738
2,6,15,22,31,38,45,50,55,59,63,68,70,73,72,71,70,69,69,69,70,70,70,69,69,68,68,68,68,68,96,739
3,4,7,12,19,26,31,36,38,41,43,44,45,46,46,46,46,45,45,44,43,43,42,41,41,40,40,39,39,38,64,740
3,6,11,16,21,25,29,33,36,40,41,44,45,46,47,48,49,49,50,50,50,49,48,47,47,47,47,47,47,47,61,741
3,7,13,18,24,31,37,41,43,45,48,49,51,52,53,53,53,53,53,52,52,52,52,52,53,53,53,53,53,53,81,742
5,9,15,20,27,33,39,43,46,48,51,53,55,58,60,61,61,61,60,60,59,60,60,61,60,60,59,60,59,59,84,743
5,9,13,20,28,34,40,44,49,52,55,58,62,63,64,64,64,63,62,63,63,64,63,63,62,62,62,62,61,60,83,744
1,3,7,14,19,26,32,37,40,44,47,51,54,57,60,62,63,64,66,66,67,67,67,67,67,68,68,68,67,67,94,745
3,4,7,14,20,26,31,37,39,40,42,44,46,47,48,49,50,50,50,50,50,49,49,49,49,48,47,46,45,44,78,746
3,6,12,17,22,25,30,33,37,39,42,44,46,49,50,51,51,51,50,49,49,48,48,47,46,45,45,45,45,45,69,747
3,7,12,18,24,31,37,42,45,47,50,52,55,55,55,55,57,57,57,56,55,54,52,52,51,51,50,49,48,49,80,748
4,10,16,22,28,35,40,45,49,52,54,56,58,60,60,60,60,60,60,60,60,59,59,58,58,57,57,56,56,55,72,749
5,9,15,21,28,35,41,47,53,56,59,60,62,62,63,64,64,65,65,65,64,64,63,63,62,62,62,61,61,60,90,750
5,9,16,24,31,36,44,50,55,58,61,63,65,67,67,68,68,69,69,70,70,70,70,69,69,68,68,67,67,66,91,751
11,15,22,28,33,36,40,42,44,45,47,48,49,49,49,49,49,49,49,49,48,47,46,46,45,44,43,43,43,43,86,752
2,4,9,16,22,27,32,36,40,43,46,49,50,52,53,54,55,55,54,53,52,52,51,51,50,49,49,49,48,47,62,753
2,6,11,18,23,29,34,39,43,46,49,51,53,54,54,55,55,55,55,55,54,53,53,53,53,53,53,53,53,52,68,754
0,3,9,16,22,28,34,40,45,49,52,55,57,58,59,59,60,60,60,60,60,60,60,60,60,60,60,59,59,58,74,755
4,9,16,23,30,36,42,46,50,53,57,60,61,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,83,756
1,5,14,22,29,37,43,48,53,57,62,64,65,66,67,68,68,69,70,70,71,71,71,70,69,68,67,67,66,65,89,757
7,11,16,20,25,30,34,37,40,44,46,46,47,48,48,48,48,47,47,47,47,47,47,47,47,47,46,45,44,43,79,758
3,7,12,19,25,30,34,37,40,43,46,47,48,48,48,49,49,49,49,48,47,46,45,45,45,45,45,45,45,45,58,759
2,5,11,17,24,31,36,41,45,47,48,50,50,51,51,52,52,52,52,52,52,52,52,52,52,52,51,50,49,48,71,760
1,3,9,16,22,28,35,40,44,49,53,54,56,57,58,59,59,59,59,58,58,58,58,57,57,56,56,55,54,53,67,761
5,10,16,22,27,33,38,42,45,48,50,53,55,56,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57,56,762
5,12,19,26,34,41,46,50,52,56,59,61,63,65,67,68,69,70,70,70,70,70,70,70,70,70,70,70,70,70,87,763
1,5,11,19,28,39,48,57,63,67,70,74,76,78,79,80,80,81,81,81,81,81,81,81,80,80,80,79,78,77,99,764
2,5,9,16,23,28,32,36,39,42,43,44,45,45,45,45,45,45,45,45,44,44,43,42,41,40,39,39,39,39,64,765
1,4,9,15,22,28,33,37,40,43,46,48,49,50,51,51,51,51,50,49,49,48,47,47,47,47,46,45,45,45,75,766
3,6,10,16,21,28,34,38,42,46,48,50,52,54,55,56,56,56,56,56,55,55,55,55,54,54,54,53,52,51,69,767
5,9,15,21,27,33,39,43,48,51,55,56,58,60,61,62,63,63,63,63,63,63,63,63,63,63,62,62,61,61,92,768
4,8,14,20,27,34,41,46,50,54,57,60,63,64,66,67,68,69,70,71,71,71,71,71,71,71,70,70,69,69,108,769
1,3,9,19,26,33,41,47,53,59,65,68,70,73,73,72,72,71,71,71,71,71,70,69,68,68,67,66,65,64,69,770
2,5,9,14,20,26,31,35,38,40,43,45,46,47,48,48,48,48,48,48,47,47,47,47,47,47,47,47,47,46,79,771
4,7,10,17,22,26,31,35,39,41,44,46,47,47,48,48,48,47,47,47,47,47,47,47,47,47,47,46,45,44,65,772
2,6,12,19,25,28,34,38,41,43,47,49,51,52,53,54,55,55,55,54,54,54,54,53,53,52,51,51,51,51,62,773
1,3,6,13,21,25,31,36,41,47,51,54,57,59,61,62,63,64,64,64,63,63,63,63,63,63,62,62,61,61,84,774
7,13,18,23,30,35,38,41,44,47,50,54,56,58,59,59,59,59,59,59,58,58,58,58,58,58,58,58,57,56,87,775
2,6,11,17,23,29,36,41,46,49,53,56,59,63,67,67,68,68,69,69,70,71,72,72,71,71,70,70,70,70,89,776
8,13,19,23,28,33,36,38,42,44,45,46,47,48,48,48,48,48,48,48,48,48,48,48,48,48,47,47,46,46,80,777
6,8,13,19,24,27,31,36,38,39,40,42,43,43,44,44,44,45,45,45,44,43,42,41,41,41,41,41,41,41,50,778
8,12,19,26,32,37,42,46,49,52,54,55,56,56,56,56,56,56,56,56,56,56,55,54,54,53,52,52,52,52,85,779
6,10,16,24,31,36,42,47,52,55,58,60,62,63,64,63,63,62,62,62,62,62,62,62,61,61,60,60,59,59,83,780
5,9,14,21,27,32,37,42,47,51,55,58,61,63,64,65,65,65,65,65,65,65,65,65,64,64,63,63,62,62,88,781
8,14,21,28,34,39,44,48,52,57,61,66,68,71,73,74,74,75,75,76,77,77,77,77,76,76,76,76,75,75,101,782
4,8,13,19,25,30,33,36,38,41,43,45,46,47,48,48,48,48,48,48,48,47,47,46,45,44,44,43,42,42,69,783
1,4,8,15,21,26,31,35,39,42,45,48,49,50,51,52,52,53,53,52,52,51,51,51,51,51,51,50,50,49,72,784
3,6,11,16,24,29,35,39,43,46,49,52,53,54,56,57,59,59,59,58,57,56,56,56,56,55,54,53,53,53,75,785
4,7,12,18,23,28,32,36,40,43,46,49,52,54,56,57,59,60,61,61,61,61,61,61,61,61,61,61,61,61,80,786
7,12,18,25,31,36,40,45,49,53,57,58,60,61,62,64,64,65,66,67,67,67,67,67,67,66,66,66,66,66,84,787
3,9,13,19,26,31,36,42,47,51,54,57,60,63,66,67,68,69,69,69,69,69,69,69,69,68,67,67,66,66,92,788
0,4,9,15,21,26,31,35,39,42,44,46,48,50,51,51,52,52,52,51,51,51,51,51,50,49,48,48,47,47,60,789
8,10,11,13,15,18,18,22,23,25,26,28,30,31,32,34,35,37,39,40,40,40,41,41,42,42,42,42,42,43,53,790
0,0,3,11,19,26,34,42,47,52,56,59,62,63,65,66,66,65,65,65,65,65,65,65,64,64,64,64,64,64,74,791
2,4,11,17,23,27,32,38,41,43,47,52,55,57,60,62,63,64,65,65,65,65,65,65,64,64,64,64,64,63,72,792
0,1,6,16,24,29,34,40,45,49,53,56,58,58,58,58,58,58,57,56,56,55,54,54,53,52,51,50,49,48,84,793
4,9,17,26,32,39,45,50,54,57,60,62,66,66,67,67,67,66,66,66,66,66,66,66,65,64,63,62,61,60,69,794
1,4,8,17,23,29,34,39,44,48,50,52,53,53,54,54,54,53,53,53,53,53,53,52,51,50,49,48,47,46,76,795
8,11,15,21,28,34,40,45,49,53,56,59,61,61,62,62,62,62,62,62,62,62,62,62,61,61,60,60,60,59,78,796
0,5,9,12,15,18,19,25,31,36,39,42,44,47,49,50,51,51,52,53,54,55,55,56,56,56,56,56,56,56,72,797
7,10,15,21,24,30,38,44,48,52,55,59,62,64,65,66,66,66,66,66,66,66,66,65,65,65,65,64,64,64,97,798
